,transcript,filename,unique_id,extramarital affair,get divorced,illegitimate child,institutionalized for emotional problem,serious accident,murdered,attempt suicide,blackmailed,unfaithful spouse,abortion,score_max
0,"You killed Ruth?  Yes, yes, I'm sorry, I'm sorry,  I'm sorry.",5323778608396028180,1443_5323778608396028180,-0.0036422582282349516,-0.22808643575486362,-0.1896315751148571,1.8904990086974016,4.382539570884124,63.399645848047236,-0.33470201398694915,0.6046324197033331,2.3162673826986246,11.43933071035387,63.399645848047236
1,"I was a bit busy dealing with  the murder of my husband-to-be on my wedding day. I'm sorry, all right?",5303026185415228226,375_5303026185415228226,-0.5511630380120088,-0.22731911283544684,-0.42961114091062297,-0.360442463489886,-0.29343348466461927,62.76819720509784,-0.36840088540588806,-0.41689411475759863,-0.12389971904914253,-0.34817438649415405,62.76819720509784
17,Frightening the girl half to death  by putting her in the dock!,5323778608396028180,966_5323778608396028180,2.3143973288847213,0.9661422922005556,2.147382728202962,-0.13265528179012567,4.276709233109159,31.321875490508813,1.4322885676079058,1.5556985114536064,2.064501741292854,-0.011579934525602704,31.321875490508813
30,It's Jane I feel sorry for.  Can you imagine that?  Your husband and your brother.  Perhaps she knows.  Perhaps she likes it.,5308226531817199474,1536_5308226531817199474,3.7727992868820666,4.04710212914814,0.1100891987574731,-0.2489835487487006,2.423563223035888,20.762354919765865,1.8967752437373195,1.557593112362846,2.814091501801491,-0.047596429353930735,20.762354919765865
36,"Oscar's asleep, so don't wake  him unless you have to.  Come on, Abs, we'll drop you off on the way. You really think we'll  get a verdict today? It's possible.  Depends, don't it?  How long the jury sit for.  How long Lauren's testimony takes. If they do to her what they done  to me. Oi, if you can't keep your temper, you'd better not come.",5323778608396028180,1085_5323778608396028180,2.0376045116328627,2.253103012791341,1.1240906161282014,2.225554108653216,2.011067684237727,18.057320547694623,1.1176528332984572,6.502970191741158,2.0842110062379473,2.969183094609626,18.057320547694623
55,"I didn't mean for anyone to die.  Look, Patrick. I was a Ted, I was a kid of the  streets, mate. All I cared about was clothes,  what I looked like, my mates. I didn't think about anything else.  And then one day you  attacked my best mate and I got carried along  on the wave and found myself standing outside your house. It was just meant to  scare you, that's all. That's easy for you to say.  No, it's not easy for me to say. I'm sorry, I'm sorry.  I've been trying to say it for weeks.  You waited this long?  Why come back at all?  Why now? Oh, I get it.  50 years on, you think  you can walk in here, and confess, get off scot-free? Walk away?  Huh?  I'm not trying to walk away.  Why don't we go to the police station?  You can tell them.",5323778608396028180,1495_5323778608396028180,0.8710325600814701,0.42828642446248966,1.926943863567173,2.6954793333251272,3.3308971348638097,13.780023782211291,8.77031811316273,6.907801549969081,1.0900608933663778,1.641948296986279,13.780023782211291
66,"I'm gonna be in the public gallery.  You're gonna be fine, OK?  Good luck.  Thanks.  I'm not sure I can handle this, you know. Seeing my little girl in the dock.  I know what it's like.  You can. She's only a baby.  But she's strong though, in't she?  She's proved that. And we've gotta be too.  You OK?  Right.  We all  know what we've gotta do.",5323778608396028180,654_5323778608396028180,-0.21472057873685657,0.1818971908731575,11.810353777424039,0.23456407515987965,2.9179538172373842,4.515487681713364,0.663506825495891,1.556690446199474,-0.13991010483514257,2.5177068464161896,11.810353777424039
71,"Oi, you can't do this!  Stacey!  Get back here! You listen to me.  All right, don't trash the place. Listen.  Oi! You're going to court today. And when you do, remember, when you  saw the car that night, you weren't really sure what you were seeing. You were a bit confused,  it was a bit dark, probably had a bit to drink -  it wouldn't be out of character. Max.  But don't give 'em feelings, or opinions, or thoughts, all right Stace, you just give them facts.",5323778608396028180,1057_5323778608396028180,1.436752799097129,2.379918255808965,1.4164963902845171,0.05774922315068266,3.7810666829478325,8.99102284500939,11.611390906054707,3.2059572640003076,1.5819906730327093,1.0529269832551233,11.611390906054707
79,I could lose Lauren.  Haven't  you done enough to wreck this family?,5318609185758554501,182_5318609185758554501,1.5364125609718056,1.714355107369231,3.3923626722219424,-0.07841687425800863,4.305106194560135,11.005397611939747,1.0996215696525462,3.162012355387503,2.2614630285361046,1.735332649213654,11.005397611939747
87,You ain't seeing her.  She ain't going to court.,5323778608396028180,1045_5323778608396028180,2.03296654582581,10.482048432600436,6.279488739355282,0.7441110980474883,2.103240411352293,4.544191864483531,4.140702541424472,0.56964662061886,1.880026647743776,4.6395794538262605,10.482048432600436
