,transcript,filename,unique_id,extramarital affair,get divorced,illegitimate child,institutionalized for emotional problem,serious accident,murdered,attempt suicide,blackmailed,unfaithful spouse,abortion,score_max
2,"Jack, come on, we hurt her, badly. ",5321170704253895214,437_5321170704253895214,2.820511019356839,4.810394967653247,4.143107169908053,1.4793380152980213,4.453827785103304,54.42133028522594,1.606534108435219,7.709676645323403,2.741181159466585,9.228217361492812,54.42133028522594
31,"That ain't gonna get Ronnie back,  is it?",5310822839547632763,1651_5310822839547632763,0.5346676626759095,1.7206428651752552,0.6415158372685211,0.78655370500142,3.388693534913283,20.653667017299174,0.24936831960257505,2.506115788796321,2.588620503996665,0.09097003512449349,20.653667017299174
57,"Did you have it checked out?  Cos you should have, it's worthless.",5321170704253895214,1605_5321170704253895214,0.7875331217839183,0.8545826898739052,0.5954111903220698,0.232898873552573,0.4922989103793466,13.003456469288448,0.17975236159836508,-0.21248729604138103,0.024004927341933102,0.911832632690819,13.003456469288448
67,Give me the key or you're fired.  How you gonna do that?  This gaff ain't yours any more.,5321170704253895214,1601_5321170704253895214,0.6882606177777183,-0.21500102801062898,-0.1763501423361524,0.6269140459365082,2.6595801586333074,3.704290029035204,-0.20071663273992635,11.783410519189477,0.4508428315330724,0.01287336087718881,11.783410519189477
86,"I thought you were supposed to be  picking this up by the weekend. Wasn't there a wedding  you was going to? Yeah.  Selina's.  Oh. I decided not to go in the end.  Well, I suppose it is a bit unusual,  attending your ex-wife's nuptials.",5310822839547632763,100_5310822839547632763,1.2839783502115405,10.572160013248807,1.116326376745745,-0.20979717240006426,-0.05407508498548647,1.1095127583737086,0.33117755597072435,0.09085083577667044,2.0002300573170735,-0.11055878148422209,10.572160013248807
93,"So I can't look after my daughter,  because your sister's got a screw loose?",5321170704253895214,435_5321170704253895214,3.3557383802191065,2.712094743442783,9.706149425031843,1.5528759872172684,2.9571727418883893,0.25226038793294236,0.18917327699905795,10.14541002489127,2.5856857201516585,1.9822881238248762,10.14541002489127
101,"What's all this?  Keys to Pat's motors. No strings.  Sounds like you could do with them. All you've gotta do now is prove  you can actually run a business. Oh, and Darren...  We're quits now.  OK?  You're on your own. Looks like she's stood you up.  She must be mad, this girlfriend. I wouldn't let a fit bloke like you  out of my sight.",5323778608396028180,348_5323778608396028180,0.5629172624714914,9.777912199671619,-0.22773916603145955,-0.09980239737757912,0.2145008670886715,1.1443813156142764,-0.1793911568082498,0.483586532102788,1.9790320206848444,-0.29489709001445885,9.777912199671619
112,"get out of Stacey's life  before you ruin it forever. Here you are.  For the buggy, keep the change. Jack, come on, take it.  I don't need  your money or help of any kind. It is just me and Amy,  I can support her by myself, so  don't think you can buy your way in. We don't need you. Is that right?  You don't have to open it now.  Just think about it. ",5310822839547632763,1482_5310822839547632763,2.99750226642697,9.360217902065314,8.964382464756337,1.6911804204684995,1.3855551605065988,0.837821438892126,3.2359283134743584,8.865308162600263,1.8706364084279863,1.261785494774495,9.360217902065314
113,"Look, no way, mate!  I wouldn't even take my dog to the vet in that clapped-out heap. Get it off my forecourt before  the council complain. All right.",5323778608396028180,187_5323778608396028180,-0.449692025084351,-0.35315181106180465,-0.35134930220508254,-0.3585660768653191,2.2062911274801658,9.342776928532627,-0.11747921763368883,4.664427364813825,-0.3927524692190732,-0.35807299514716345,9.342776928532627
123,She's gonna suck up your cash  as fast as you can throw it.,5313398531435045858,940_5313398531435045858,1.4285416102102102,2.0485534741409412,-0.3538338777949182,-0.467697154827841,-0.22813702257121352,-0.17796754478801444,-0.2871242966727236,8.705082331106604,1.0793281487339859,0.87700393620013,8.705082331106604
142,"Ronnie!  Ronnie.  Listen, listen, all right? OK.  Whatever you say, I'm the wicked  witch, you hate me, whatever.",5310822839547632763,2036_5310822839547632763,-0.23039008188608354,0.8559088470932389,0.9998652272524137,0.34690397798633354,0.04586958428930078,0.05101378646417929,0.6507568794700826,8.162593274037976,0.7521469294002042,-0.2198047107752127,8.162593274037976
151,Look the Mum don't  have a problem with it. The Dad don't. ,5321170704253895214,443_5321170704253895214,1.3341773891779414,1.6468542155267343,7.7098089762125275,-0.4193444075125924,0.04586420267492102,-0.044166464634536884,2.654174605793554,-0.25310684599436534,0.8463727942854817,6.583452549216262,7.7098089762125275
165,"Yeah, you said it.  Maybe you should  just let her make her own mistakes.",5313398531435045858,365_5313398531435045858,1.1874849585047165,1.4132867812849719,4.114811530045687,0.03337633717616069,0.3073959779241946,-0.012394930505685558,1.4004271378808515,-0.21572764855490428,1.6129434328527648,7.000130552238348,7.000130552238348
179,"I've been upset for a long time,  for years, in fact,",5321170704253895214,2005_5321170704253895214,0.16358703719208614,1.9538027139680065,1.413201389659224,0.7276718162335934,0.617181232253794,6.650763184410943,0.08196231169634621,0.25789684241931915,0.16947443909893578,4.254022174142946,6.650763184410943
198,"They've got Stacey, I mean, she's an  eyewitness.  How can we sort that out?",5321170704253895214,1499_5321170704253895214,1.1758371609780187,-0.19165189831911328,-0.3785285563210159,-0.5349529295740094,2.2856650212859613,6.132632321851013,2.5410874780351524,-0.11017591290777816,0.5448384527992405,0.3056641416647879,6.132632321851013
200,"Don't, Jack, all right? Just don't. ",5323778608396028180,200_5323778608396028180,1.4115671086393329,3.2714646489363295,4.1908139507251185,4.567112289478185,3.169753210179477,2.485232954043858,6.12603176199522,4.096538716119506,1.938150621514672,4.987930471508306,6.12603176199522
232,"She's never gonna learn.  She's always been the same, even with Damien. Some bloke flashes a cheque  book at her, and she buckles.",5313398531435045858,141_5313398531435045858,-0.13527105820283222,1.641046989111379,0.4730448761971031,-0.37107890055607173,0.1757101549990811,-0.0988451644522081,-0.03620320804813141,5.369170849569636,1.6989916405537862,-0.11003136332076366,5.369170849569636
234,"It doesn't take Einstein to work  out who's been bankrolling her. Look, Ronnie...  This is so typical of him.",5313398531435045858,138_5313398531435045858,-0.0027415157851182594,-0.2529813583369226,-0.3768330957451004,-0.4802103764403175,-0.2989290269131606,-0.18023688413909056,-0.3594526183916009,5.343137691275634,-0.014107124190803129,0.1311892386021883,5.343137691275634
238,She's never gonna learn with you  standing by her.,5313398531435045858,143_5313398531435045858,1.766125964622457,0.11882904154033443,0.3658732685983648,0.9328995951172991,0.9163962831448152,5.301505613656567,1.1728129358787962,0.5368260929178805,2.238671377140182,2.3440303716963555,5.301505613656567
254,"Exactly.  Shame for Penny, though.  She  must have missed you being there.",5310822839547632763,101_5310822839547632763,1.0054358293531598,0.3036811243385943,5.018981401568508,-0.08973228250871926,0.9411998943426045,0.7855148074567749,1.2063733681050748,-0.23604545747279465,2.650429197971952,0.16294510820935187,5.018981401568508
261,"You abuse the system,  you're out. No pension.  No kiss from the commissioner.",5313398531435045858,550_5313398531435045858,2.4207957396676685,0.8946377623501859,0.1823616027792743,1.5822423133195331,-0.08949186343731624,4.882654930559531,2.8254333386409423,1.8465614281758,1.567610519996701,2.1806409301732845,4.882654930559531
264,"You ain't gonna get  away with this, Janine.",5300410550331962313,522_5300410550331962313,3.140320701906264,2.171546896910273,0.568981203005559,0.7800132725464571,2.7455682347110564,4.8008483711478425,1.8748355268842773,1.4004268090568326,2.8391237114158723,2.849697105250783,4.8008483711478425
285,"She doesn't want your help, Jack. ",5316007724067368375,50_5316007724067368375,1.0925620032992762,4.1236209630280465,2.382665980920233,1.5038072089409509,1.3864672550444028,2.0280990220954593,3.1763529994652564,1.5132643303632018,1.1165871168217223,4.497505148304355,4.497505148304355
293,"That ain't any old bubbly, is it?  It's an '84.",5313398531435045858,542_5313398531435045858,0.5317063715580974,0.2286972098448013,0.09872846517532428,0.06560451631606402,1.8525903316586811,4.30090686554473,1.1179013870415915,-0.03914718435636937,-0.07613269943230588,-0.007159078924784833,4.30090686554473
297,"Right, when she comes, I'll go  behind her.  You go behind me. Oh, grow up, Roxy. ",5321170704253895214,1208_5321170704253895214,-0.2845527102515095,-0.2995848905760297,-0.16118320495493435,0.2587442184626342,-0.16328457763335644,-0.18839494436254484,-0.30063584065085414,4.230263422340115,-0.05037861439961774,-0.31084505793042544,4.230263422340115
303,"She doesn't want it.  Look, you don't have to spend  anything on it if you don't want to.",5316007724067368375,437_5316007724067368375,-0.0484981852525548,1.5960548441212898,0.46086469854094625,-0.22433880265247186,-0.20854865011530893,-0.09709990808722647,0.08719471333426414,0.16573853610492684,-0.16475711737776974,4.176726750235671,4.176726750235671
319,"I'm damaged goods, haven't you heard?  Come on, you can change that,  all right?  I'll help you.",5321170704253895214,1677_5321170704253895214,-0.004955322882666399,0.47066053960649046,1.232223327737277,1.1111019736493049,3.9757528201082164,0.4310633356559262,0.0015512256139716977,0.8725577464301136,0.11173000754391546,-0.21076378625494588,3.9757528201082164
324,"Roxy, hold up.  Just wait a sec. ",5318609185758554501,1132_5318609185758554501,1.3467382055605746,3.109738754795394,1.4706023484838924,2.8844600212819147,2.6823263537058097,3.9064943804693293,3.2026938301042267,2.447034957691841,1.3312492045826563,2.871918430513571,3.9064943804693293
360,"Well, I'm a bridesmaid and if  you wanted to have Amy it would... Look, it's nothing...  No, look, I hadn't thought about it.",5318609185758554501,1145_5318609185758554501,-0.22706838755283687,-0.3509141914520093,2.792498416381011,-0.43235807140180077,-0.299674179404239,-0.24445349365970553,-0.3518970239689702,3.4600755318133496,-0.38705963149450934,-0.20846489212163805,3.4600755318133496
